green,F,26,100,0,70,,,,0,0,,,2,-,-
green,F,27,50,0,70,,,,0,0,,,2,-,-
green,F,28,50,0,70,,SWITCH,,0,0,Switch 2,Head,2,-,-
green,G,29,50,0,70,,,,0,0,Switch 2,Tail,-1,-,-
green,G,30,50,0,70,,,,0,0,,,-1,-,-
green,G,31,50,0,70,SOUTH BANK-L,,,0,0,,,-1,-,-
green,G,32,50,0,70,,,,0,0,,Head,-1,-,-
green,H,33,50,0,70,,,,0,0,,Tail,-1,-,-
green,H,34,50,0,70,,,,0,0,,,-1,-,-
green,H,35,50,0,70,,,,0,0,,Head,-1,-,-
green,I,36,50,0,70,,,UNDERGROUND,0,0,,Tail,-1,-,-
green,I,37,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,38,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,39,50,0,70,CENTRAL-R,,UNDERGROUND,0,0,,,-1,-,-
green,I,40,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,41,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,42,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,43,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,44,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,45,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,46,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,47,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,48,50,0,70,INGLEWOOD-R,,UNDERGROUND,0,0,,,-1,-,-
green,I,49,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,50,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,51,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,52,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,53,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,54,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,55,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,56,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,I,57,50,0,70,OVERBROOK-R,SWITCH,UNDERGROUND,0,0,Switch 3,Head,-1,-,-
green,J,58,50,0,60,,,,0,0,Switch 3,Tail,-1,-,-
green,J,59,50,0,60,,,,0,0,,,-1,-,-
green,J,60,50,0,60,,,,0,0,,,-1,-,-
green,J,61,50,0,60,,,,0,0,Switch 0,,-1,-,-
green,J,62,50,0,60,,SWITCH,,0,0,Switch 0,Head,-1,-,AFTER
green,K,63,100,0,70,,,,0,0,,Tail,-1,-,-
green,K,64,100,0,70,,,,0,0,,,-1,-,-
green,K,65,200,0,70,GLENBURY-R,,,0,0,,,-1,-,-
green,K,66,200,0,70,,,,0,0,,,-1,-,-
green,K,67,100,0,70,,,,0,0,,,-1,-,-
green,K,68,100,0,70,,,,0,0,,Head,-1,-,-
green,L,69,100,0,60,,,,0,0,,Tail,-1,-,-
green,L,70,100,0,60,,,,0,0,,,-1,-,-
green,L,71,100,0,60,,,,0,0,,,-1,-,-
green,L,72,100,0,60,,,,0,0,,,-1,-,-
green,L,73,100,0,60,DORMONT-R,,,0,0,,Head,-1,-,-
green,M,74,100,0,60,,,,0,0,,Tail,-1,-,-
green,M,75,100,0,60,,,,0,0,,,-1,-,-
green,M,76,100,0,60,,,,0,0,Switch 4,Head,-1,-,-
green,N,77,300,0,70,MT LEBANON-R,SWITCH,,0,0,Switch 4,Head,2,-,-
green,N,78,300,0,70,,,,0,0,,,2,-,-
green,N,79,300,0,70,,,,0,0,,,2,-,-
green,N,80,300,0,70,,,,0,0,,,2,-,-
green,N,81,300,0,70,,,,0,0,,,2,-,-
green,N,82,300,0,70,,,,0,0,,,2,-,-
green,N,83,300,0,70,,,,0,0,,,2,-,-
green,N,84,300,0,70,,,,0,0,,,2,-,-
green,N,85,300,0,70,,SWITCH,,0,0,Switch 5,Head,2,-,-
green,O,86,100,0,55,,,,0,0,Switch 5,Tail,-1,-,-
green,O,87,86.6,0,55,,,,0,0,,,-1,-,-
green,O,88,100,0,55,POPLAR-R,,,0,0,,Head,-1,-,-
green,P,89,75,-0.5,55,,,,-0.38,-0.375,,Tail,-1,-,-
green,P,90,75,-1,55,,,,-0.75,-1.125,,,-1,-,-
green,P,91,75,-2,55,,,,-1.5,-2.625,,,-1,-,-
green,P,92,75,0,55,,,,0,-2.625,,,-1,-,-
green,P,93,75,2,55,,,,1.5,-1.125,,,-1,-,-
green,P,94,75,1,55,,,,0.75,-0.375,,,-1,-,-
green,P,95,75,0.5,55,,,,0.38,0,,,-1,-,-
green,P,96,75,0,55,CASTLE SHANNON-L,,,0,0,,,-1,-,-
green,P,97,75,0,55,,,,0,0,,Head,-1,-,-
green,Q,98,75,0,55,,,,0,0,,Tail,-1,-,-
green,Q,99,75,0,55,,,,0,0,,,-1,-,-
green,Q,100,75,0,55,,,,0,0,Switch 5,Head,-1,-,-
green,R,101,35,0,55,,,,0,0,Switch 4,Tail,-1,-,-
green,R,102,0,0,55,,,,0,0,,Head,-1,-,-
green,S,103,100,0,60,,,,0,0,,Tail,-1,-,-
green,S,104,100,0,60,,,,0,0,,,-1,-,-
green,S,105,80,0,60,,,,0,0,,Head,-1,-,-
green,T,106,100,0,60,DORMONT-R,,,0,0,,Tail,-1,-,-
green,T,107,100,0,60,,,,0,0,,,-1,-,-
green,T,108,90,0,60,,,,0,0,,,-1,-,-
green,T,109,100,0,60,,,,0,0,,,-1,-,-
green,T,110,100,0,60,,,,0,0,,Head,-1,-,-
green,U,111,100,0,70,,,,0,0,,Tail,-1,-,-
green,U,112,100,0,70,,,,0,0,,,-1,-,-
green,U,113,100,0,70,,,,0,0,,,-1,-,-
green,U,114,100,0,70,,,,0,0,,,-1,-,-
green,U,115,100,0,70,GLENBURY-R,,,0,0,,,-1,-,-
green,U,116,100,0,70,,,,0,0,,,-1,-,-
green,U,117,100,0,70,,,,0,0,,Head,-1,-,-
green,V,118,50,0,60,,,,0,0,,Tail,-1,-,-
green,V,119,50,0,60,,,,0,0,,,-1,-,-
green,V,120,40,0,60,,,,0,0,,,-1,-,-
green,V,121,50,0,60,,,,0,0,,,-1,-,-
green,V,122,50,0,60,,,,0,0,,Head,-1,-,-
green,W,123,50,0,70,,,UNDERGROUND,0,0,,Tail,-1,-,-
green,W,124,50,0,70,OVERBROOK-R,,UNDERGROUND,0,0,,,-1,-,-
green,W,125,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,126,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,127,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,128,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,129,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,130,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,131,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,132,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,133,50,0,70,INGLEWOOD-R,,UNDERGROUND,0,0,,,-1,-,-
green,W,134,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,135,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,136,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,137,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,138,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,139,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,140,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,141,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,142,50,0,70,CENTRAL-L,,UNDERGROUND,0,0,,,-1,-,-
green,W,143,50,0,70,,,UNDERGROUND,0,0,,,-1,-,-
green,W,144,50,0,70,,,UNDERGROUND,0,0,,Head,-1,-,-
green,X,145,50,0,70,,,,0,0,,Tail,-1,-,-
green,X,146,50,0,70,,,,0,0,,,-1,-,-
green,X,147,50,0,70,,,,0,0,,Head,-1,-,-
green,Y,148,50,0,70,,,,0,0,,Tail,-1,-,-
green,Y,149,40,0,70,,,,0,0,,,-1,-,-
green,Y,150,40,0,70,,,,0,0,,Head,-1,-,-
green,Z,151,0,0,70,,,,0,0,,Tail,-1,-,-
green,Z,152,35,0,70,,,,0,0,Switch 2,Head,-1,-,-
green,ZZ,153,50,0,35,TO YARD,,,0,0,Switch 3,Tail,-1,-,-
green,ZZ,154,0,0,35,,,,0,0,,Head,-1,-,-
green,YY,155,0,0,35,FROM YARD,,,0,0,,Tail,-1,-,-
green,YY,156,50,0,35,,,,0,0,Switch 0,Head,-1,-,-
